Date,mun_geocod,mun_nome,mun_lat,mun_lon,mun_uf_nome,co_ppb,no2_ppb,o3_ppb,pm25_ugm3,so2_ugm3,precipitacao_mmdia,temperatura_c,umidade_relativa_percentual,vento_direcao_grau,vento_velocidade_ms
3/15/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,67.5,NA,10.85,424.2,0.35,0,27.6,79,101.25,4.35
3/16/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,66.55,NA,10.75,272.9,0.35,1,27.6,75.75,126,4.6
3/17/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,62.3,NA,10.825,240.6,0.375,0,27.775,72,129,4.1
3/18/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,64.975,NA,10.6,307.675,0.425,0,27,78.75,108,3.9
3/19/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,66.225,NA,10.825,181.5,0.375,0,27.225,80,95.75,3.5
3/20/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,65.075,NA,10.925,39.75,0.375,1,27.525,75.5,123,4.4
3/21/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,56.225,NA,11.15,21.56666667,0.375,0,27.55,74.75,130.25,5.525
3/22/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,59.425,NA,11.475,26.075,0.425,0,27.15,74.75,131.25,3.875
3/23/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,58.1,NA,11.225,28.05,0.425,0,27.425,75.5,124.75,4.575
3/24/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,54.825,NA,11,15.775,0.425,6,27.5,77,125.5,4.425
3/25/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,56.325,NA,10.75,52.475,0.425,2,27.425,82.5,129,4.3
3/26/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,56.85,NA,10.75,89.575,0.35,0,27.4,81,126.5,3.625
3/27/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,60.825,NA,10.85,92.3,0.375,6,27.275,79.5,131,4.45
3/28/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,65.05,NA,11.125,77.3,0.475,11,25.95,89.5,140.25,4.225
3/29/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,69.4,NA,11.225,18.425,0.5,17,25.15,91.25,133,2.8
3/30/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,73.3,NA,11.6,78.575,0.425,3,24.5,93,137.75,2.675
3/31/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,81.05,NA,12.825,99.15,0.425,32,24.925,92.5,122.75,3.5
4/1/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,79.25,NA,11.6,96.675,0.5,1,26.4,84.25,128,4.225
4/2/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,67.35,NA,11.25,39.1,0.45,7,26.975,83.25,122.5,4.425
4/3/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,64,NA,11.45,32.2,0.425,2,27.3,77.75,137.25,4.95
4/4/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,60.85,NA,11.475,28.05,0.45,0,27.1,82,140,5.475
4/5/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,62.725,NA,11.6,10.725,0.475,0,27.075,80.25,136.5,5
4/6/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,66,NA,11.625,23.65,0.45,23,26.975,82.25,121.25,5.225
4/7/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,68.4,NA,11.725,13.725,0.45,1,26.775,86,129.25,4.85
4/8/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,62.375,NA,11.575,16.275,0.5,1,26.15,88,144,5.2
4/9/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,60.825,NA,11.475,32.1,0.55,15,25.45,91.75,131,4
4/10/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,63.325,NA,11.7,29.55,0.625,10,26.1,89,131.5,3.9
4/11/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,71.575,NA,11.75,56.9,0.525,0,26.325,88.25,139.25,4.075
4/12/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,77.85,NA,11.6,24.7,0.525,4,26.175,90.75,139.25,3.325
4/13/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,64.325,NA,11.575,19.75,0.5,26,25.8,90,131.25,4.4
4/14/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,61.5,NA,11.85,8.375,0.525,1,26.1,85,128,3.2
4/15/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,67.15,NA,11.55,6.025,0.575,0,26.6,84.25,120.5,2.025
4/16/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,70.7,NA,11.875,18.55,0.525,0,26.3,84,115.25,1.475
4/17/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,73,NA,11.725,37.4,0.5,17,25.725,85.75,157.25,1.575
4/18/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,80.775,NA,11.7,61.975,0.675,39,25.825,86.75,113.75,1.9
4/19/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,69.45,NA,12.025,41.9,0.35,5,26.2,88,100.25,2.55
4/20/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,65.225,NA,11.875,28.05,0.35,8,26.5,86.5,120.75,3.7
4/21/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,66.075,NA,11.725,48.15,0.425,1,26.85,84.5,104.75,3.375
4/22/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,63.775,NA,11.7,NA,NA,1,27.35,82.25,98,3.15
4/23/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,71.925,NA,12.1,147.625,0.525,4,26.35,87.75,103,3.125
4/24/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,65.25,NA,11.65,102.825,0.425,3,26.425,88,133.5,4.9
4/25/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,65.05,NA,11.8,55,0.5,1,26.25,86.25,140,4.625
4/26/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,66.1,NA,12.125,55.8,0.4,0,26.475,83.75,146.25,3.475
4/27/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,64.15,NA,12.4,11.725,0.4,0,27.175,78.5,137,4.375
4/28/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,65.975,NA,12.35,7.925,0.6,30,26.225,85,132.75,5.225
4/29/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,61,NA,12.4,6.15,0.475,13,26.35,87.75,126.25,5.175
4/30/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,60.325,NA,12.475,3.95,0.45,6,26.775,82.5,136,5.775
4/1/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,80.9,NA,11.65,94.45,0.55,1,26.375,85,129.75,3.925
4/2/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,68.05,NA,11.275,43.525,0.4,7,26.925,83.5,125.5,4.1
4/3/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,65.025,NA,11.475,29.125,0.45,2,27.225,77.5,138,4.6
4/4/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,61.525,NA,11.475,26.525,0.475,0,26.825,83,141,5.175
4/5/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,64.375,NA,11.65,13.46666667,0.5,0,27,80,138.75,4.7
4/6/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,66.3,NA,11.625,22.65,0.45,23,26.875,83,122.25,4.825
4/7/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,68.75,NA,11.725,13.45,0.475,1,26.7,86.75,131,4.45
4/8/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,63.55,NA,11.625,15.75,0.525,1,26.025,89,145.25,4.9
4/9/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,61.475,NA,11.525,32.575,0.6,15,25.475,92,132.25,3.875
4/10/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,64.575,NA,11.65,27.625,0.675,10,26,88.75,132.75,3.65
4/11/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,71.975,NA,11.825,50.025,0.525,0,26.3,88.75,141,3.75
4/12/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,78.375,NA,11.575,22.275,0.55,4,26.1,91.25,140.5,3.075
4/13/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,64.825,NA,11.575,20.2,0.5,26,25.825,90.25,132.75,4.125
4/14/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,62.55,NA,11.825,7.25,0.55,1,25.975,85.25,131,2.975
4/15/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,68.85,NA,11.6,7.7,0.625,0,26.45,85.75,120.5,1.95
4/16/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,73.175,NA,11.825,12.125,0.575,0,26.15,85.25,116,1.525
4/17/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,74.95,NA,11.65,31.15,0.55,17,25.6,87.25,158.25,1.4
4/18/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,85.05,NA,11.675,59.95,0.725,39,25.65,88,114.75,1.9
4/19/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,70.675,NA,11.975,40.8,0.35,5,26.1,88.5,102.5,2.35
4/20/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,65.875,NA,11.9,26.4,0.35,8,26.625,86.75,123.5,3.425
4/21/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,66.25,NA,11.75,40.925,0.4,1,26.825,85.25,104.75,2.975
4/22/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,65.2,NA,11.7,NA,NA,1,27.225,82.75,97.25,2.925
4/23/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,72.875,NA,11.875,130.2,0.55,4,26.25,88.5,104,2.875
4/24/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,65.925,NA,11.625,102.825,0.45,3,26.2,89,134,4.525
4/25/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,66.575,NA,11.825,59.425,0.525,1,26.075,87,141,4.25
4/26/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,66.575,NA,12.125,54.95,0.4,0,26.325,83.75,149.5,3.15
4/27/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,65.3,NA,12.425,12.625,0.4,0,27.075,78.5,139,4
4/28/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,67.2,NA,12.35,8.05,0.625,30,26.075,85.75,134.5,4.8
4/29/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,61.725,NA,12.425,6.05,0.475,13,26.175,88.5,127,4.825
4/30/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,61.05,NA,12.475,4.2,0.45,6,26.55,82.75,136.5,5.35
5/1/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,66.525,NA,12.375,2.566666667,0.55,12,26.85,80.5,142,4.75
5/2/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,66.65,NA,12.425,13.575,0.525,13,26,87,127.75,5.075
5/3/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,64.25,NA,12.5,25.05,0.4,1,26.85,80.5,132.25,5.05
5/4/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,64.125,NA,12.65,9.05,0.425,0,26.925,82.5,128,5
5/5/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,72.025,NA,12.475,6.1,0.6,37,25.05,93,131,4.925
5/6/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,69.6,NA,12.5,4.675,0.575,33,25.725,91,141,4.6
5/7/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,66.65,NA,12.625,3.175,0.5,2,26.1,91.5,132.5,4.725
5/8/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,64.825,NA,12.775,6.6,0.425,3,26.625,87.75,138.25,4.55
5/9/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,64.15,NA,12.725,5.075,0.475,1,26.975,79.75,133.5,4.9
5/10/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,71,NA,12.7,13.05,0.675,0,26.55,79.5,134.5,4.175
5/11/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,75.9,NA,12.525,10.125,0.9,0,26.65,81,128.75,3.925
5/12/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,66.7,NA,12.725,4.375,0.675,0,26.45,81.5,148.25,6.275
5/13/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,63.675,NA,12.975,12.325,0.575,12,25.575,87.5,148,6.425
5/14/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,64.225,NA,13.075,13.8,0.5,18,24.575,94,149.5,6.35
5/15/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,63.675,NA,13.1,6.125,0.8,14,25.175,87.25,150.5,6.475
5/16/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,71.125,NA,13.025,18.05,0.775,1,25.325,89.75,137.25,4.85
5/17/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,69.525,NA,12.975,34.5,0.475,22,25.8,90.5,131,4.775
5/18/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,65.95,NA,13.1,16.875,0.425,6,26.85,83.5,117.5,4.075
5/19/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,69.2,NA,13.125,16.23333333,0.475,0,26.825,80.75,126.5,4.35
5/20/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,65.5,NA,13.175,6.125,0.4,0,26.45,81,126.25,4.65
5/21/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,66.9,NA,13.25,7.125,0.475,0,25.95,81.75,137,4.925
5/22/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,63.475,NA,13.35,13.375,0.45,0,26.3,77.75,135.75,5.45
5/23/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,59.875,NA,13.825,9.475,0.35,1,26.575,74.5,133.75,6
5/24/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,70.575,NA,13.75,5.125,0.6,1,25.9,81.5,144,6.6
5/25/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,67.9,NA,13.5,7.15,0.725,0,26.15,79.5,148.25,5.425
5/26/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,71.475,NA,13.425,NA,NA,0,26,83.25,135,4.9
5/27/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,72.225,NA,13.525,10.475,0.55,0,26.375,79.5,139.25,4.8
5/28/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,68.325,NA,13.475,7.1,0.525,0,26.4,78.75,138.75,5.075
5/29/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,63.75,NA,13.475,8.2,0.5,0,26.6,76,132.25,4.25
5/30/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,69.1,NA,13.15,4.85,0.6,12,25.25,92,120,4.875
5/31/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,71.075,NA,13.225,6.975,0.55,30,25.375,89.25,118.75,3.9
5/1/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,68.05,NA,12.4,1.9,0.6,12,26.65,81,142.5,4.325
5/2/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,68.05,NA,12.475,10.225,0.525,13,25.8,88.5,129,4.675
5/3/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,64.75,NA,12.5,19.425,0.4,1,26.75,80.75,133.25,4.675
5/4/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,64.425,NA,12.65,7.75,0.4,0,26.775,82.5,129.25,4.6
5/5/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,74.4,NA,12.5,5.4,0.65,37,24.9,93.5,132.5,4.55
5/6/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,70.875,NA,12.5,4.2,0.625,33,25.575,91.75,143.25,4.25
5/7/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,67.325,NA,12.625,3.075,0.5,2,26.025,93,134.5,4.325
5/8/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,65.4,NA,12.825,7.025,0.425,3,26.475,88.75,139,4.225
5/9/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,65.075,NA,12.775,5.775,0.475,1,26.9,79.75,133,4.5
5/10/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,72.9,NA,12.725,13.725,0.75,0,26.375,79.75,135.5,3.85
5/11/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,78.125,NA,12.55,8.3,1,0,26.475,81.5,131.75,3.6
5/12/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,67.125,NA,12.725,5.3,0.725,0,26.4,81.5,150.25,5.925
5/13/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,64.525,NA,12.95,11.85,0.575,12,25.475,87.25,149,6.025
5/14/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,64.6,NA,13.075,12.525,0.55,18,24.425,95,150.75,5.975
5/15/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,66.45,NA,13.15,5.525,0.925,14,25,87,151.75,6.175
5/16/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,74.1,NA,13.025,15.675,0.9,1,25.325,89.25,138.75,4.525
5/17/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,70.525,NA,12.975,34.65,0.5,22,25.8,90,132.5,4.35
5/18/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,66.525,NA,13.1,15.6,0.425,6,26.825,83.75,118.25,3.675
5/19/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,70,NA,13.125,12.75,0.475,0,26.725,80.5,126.75,3.95
5/20/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,66.475,NA,13.175,6.175,0.425,0,26.3,81.25,127.25,4.25
5/21/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,68.825,NA,13.25,7.3,0.525,0,25.825,82,138.25,4.6
5/22/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,64.475,NA,13.35,12.45,0.475,0,26.125,77.5,136.25,5.025
5/23/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,61.275,NA,13.875,9.025,0.35,1,26.475,74.5,134,5.55
5/24/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,73.425,NA,13.725,4.75,0.725,1,25.75,82.25,145,6.175
5/25/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,70.075,NA,13.45,6.625,0.8,0,26.1,79.25,149,5.025
5/26/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,72.6,NA,13.425,NA,NA,0,25.875,83.25,136.5,4.5
5/27/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,74,NA,13.5,11.3,0.575,0,26.325,79,140,4.425
5/28/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,70.125,NA,13.475,7.575,0.6,0,26.225,78.5,140,4.65
5/29/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,64.75,NA,13.5,8.125,0.55,0,26.525,75.75,133.75,3.9
5/30/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,70.45,NA,13.15,5.375,0.7,12,25.25,92.5,120.5,4.575
5/31/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,73.175,NA,13.225,5.875,0.625,30,25.275,90.5,120,3.6
6/1/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,73.075,NA,13.25,13.525,0.45,9,26.225,86.5,121,3.075
6/2/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,70.85,NA,13.625,21.15,0.35,0,26.75,79.75,129.25,5.25
6/3/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,71.775,NA,13.95,13.525,0.425,0,26.475,74,144,6.3
6/4/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,64.1,NA,14.175,2.225,0.4,4,26.475,75.5,146.25,6.35
6/5/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,62.45,NA,14.025,1.275,0.55,0,26.175,73,137,5.1
6/6/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,58.9,NA,13.975,5.525,0.375,0,25.7,82.25,135,4.775
6/7/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,56.625,NA,13.825,4.425,0.4,0,25.125,88,135.75,5
6/8/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,56.825,NA,13.75,2.2,0.45,9,25.425,87.5,129.75,4.25
6/9/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,60.2,NA,13.6,6.85,0.45,38,24.375,92.75,145,5.2
6/10/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,52.625,NA,13.925,5.3,0.375,0,24.3,92.75,142.5,4.475
6/11/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,56.85,NA,13.925,7.175,0.4,64,25.175,89.75,139.5,4.65
6/12/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,65.375,NA,13.75,0.275,0.675,0,25.9,83.25,138,4.825
6/13/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,61.325,NA,13.475,5,0.625,0,25.275,89.75,145,5.375
6/14/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,83.4,NA,13.4,17.475,0.675,74,24.5,94.25,138.25,5.6
6/15/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,79.7,NA,13.625,12.4,0.525,40,24.875,90.75,136.5,3.525
6/16/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,68.375,NA,13.725,6.2,0.45,6,24.875,87.5,129.75,3.375
6/17/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,64.975,NA,13.85,0.266666667,0.45,4,25.25,85.75,135.25,4.325
6/18/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,71.4,NA,13.725,4.3,0.575,0,26.25,80.25,144,4.925
6/19/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,64.35,NA,13.8,2.025,0.45,6,25.85,87,127.75,5.275
6/20/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,65.9,NA,13.925,0.75,0.5,3,25.975,84.25,138.75,4.925
6/21/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,73.1,NA,13.925,10.725,0.7,0,25.875,80.75,131.5,3.45
6/22/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,69.525,NA,13.975,5.225,0.6,1,25.975,82,143.25,4.325
6/23/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,66.625,NA,14.15,3.825,0.425,1,25.625,86.75,138,5.7
6/24/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,63.8,NA,14.3,8.2,0.6,2,25.9,80,148.25,6.85
6/25/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,67.625,NA,14.35,6.55,0.8,8,24.275,90.5,148,5.225
6/26/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,66.375,NA,14.425,8.675,0.4,10,23.85,93.25,128.5,4.525
6/27/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,64.1,NA,14.35,4.875,0.45,128,24,92.5,130.75,3.675
6/28/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,62.25,NA,14.475,1.925,0.45,2,23.95,91.75,140.75,5.675
6/29/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,62.7,NA,14.55,4.3,0.525,16,24.025,92.75,143.5,6.075
6/30/2000,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,65.45,NA,14.875,2.475,0.5,45,25.075,83.25,132.5,5.05
6/1/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,74.65,NA,13.25,14.8,0.5,9,26.15,86.75,122.75,2.825
6/2/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,71.175,NA,13.625,22.175,0.35,0,26.65,79,129.75,4.85
6/3/2000,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,72.525,NA,13.95,11.05,0.425,0,26.45,73.75,143.75,5.85
